"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","W","CO2","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau tCO2","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v tW","v tCO2","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p tW","p tCO2","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f tW","f tCO2","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"11",-1,0.677100078323511,0.0727790892452197,0.001,0.001,0.756987658201997,3.27322375942789,10.6368381799405,8.59730482604494,18.4987398664219,26.2238990637669,4.06500655900558,17.5451460698986,44.9393584052093,13.9001836802296,1.28248545254039,10.7955203700515,8.17569566859817,171.309613221099,0.0224207161829476,0.045883502371232,0.193973658495048,0.00236898870331357,0.00793244536464089,0.144201606661632,0.138801516249472,0.016266391694982,0.023194295780362,0.0153335275403387,0.159718135932396,0.239577203898594,1.19788601949297,0.111126104549415,0.135970747689554,0.489867970049551,0.170195875121018,0.00040882307929795,0.00486021817571759,271.205137772162,2.46864330324566e-05,40.9910845731024,1353.46290684752,2187.17504162953,18.3467339835267,157.790677878827,236.660802895224,65.9989987673654,1841.71221303995,31.9626231007429,10.6658097006416,6.69383809118329,1.53418000476736,1.25399424204699,0.347974115132321,7.30964768810492,11605.2023731445,11599.3752529576,6.08061342134684,1.13270000858198e-06,7.9511906403246,3.20633833667571,17.3496465206324,2.64562851741811,21.9015853396132,3.84961731874266,1.53080029861802,28.2399449400262,5.10501058116038,2.55528486539422,8.01845506617796,0.170487447607399,0.170506534689525,0.170461373409659,1.24407188510334,4.74447457006482,56.3754944313934,1.178056531751,1.07232532238938e-07,0.178056416340714,5.87915048731083,9.50061589924241,0.0796942490954909,0.68540861818308,1.02800340343984,0.286685393298997,8,0.138838730066236,0.04632997327215,0.0290765866405778,0.00666414652150249,0.00544708009500414,0.0015115243854867,0.0317515305001515,50.4104921104426,50.3851803591466
"12",-1,0.67520457828562,0.0677014783676462,0.001,0.001,0.756987658201997,3.27322375942789,10.6368381799405,8.59730482604494,18.4987398664219,26.2238990637669,4.06500655900558,17.5451460698986,44.9393584052093,13.9001836802296,1.28248545254039,10.7955203700515,8.17569566859817,171.309613221099,0.023691940054897,0.045883502371232,0.193973658495048,0.00236898870331357,0.00793244536464089,0.144201606661632,0.138801516249472,0.016266391694982,0.023194295780362,0.0154074558015645,0.159718135932396,0.239577203898594,1.19788601949297,0.111126104549415,0.135970747689554,0.489867970049551,0.170195875121018,0.00040882307929795,0.00486021817571759,270.445915663967,2.46173248810231e-05,40.8763325521694,1349.67397065722,2181.05217957855,18.2953734297854,157.348952577836,235.998285528566,65.8142386282527,1836.55645293689,31.8731457025884,10.6359514221701,6.67509910301644,1.52988516217279,1.25048376226799,0.346999982992134,7.28918477883444,11572.7143226447,11566.9035151224,6.40738842200244,1.12952908455181e-06,7.92893177100453,3.19736238964332,17.3010772519378,2.63822224304959,21.8402731980699,3.83884055175186,1.52651491730302,28.2966623757032,5.09071941791908,2.54813150252478,7.99600789423345,0.170010178480212,0.170029212129225,0.169984177275585,1.24058918235253,4.73119270521909,56.2176747009698,1.178056531751,1.07232532238938e-07,0.178056416340714,5.87915048731083,9.50061589924241,0.0796942490954909,0.68540861818308,1.02800340343984,0.286685393298997,8,0.138838730066236,0.04632997327215,0.0290765866405778,0.00666414652150249,0.00544708009500414,0.0015115243854867,0.0317515305001515,50.4104921104426,50.3851803591466
"13",-1,0.67315207790194,0.0629781194117639,0.001,0.001,0.756987658201997,3.27322375942789,10.6368381799405,8.59730482604494,18.4987398664219,26.2238990637669,4.06500655900558,17.5451460698986,44.9393584052093,13.9001836802296,1.28248545254039,10.7955203700515,8.17569566859817,171.309613221099,0.0250836481537065,0.045883502371232,0.193973658495048,0.00236898870331357,0.00793244536464089,0.144201606661632,0.138801516249472,0.016266391694982,0.023194295780362,0.0154869286823823,0.159718135932396,0.239577203898594,1.19788601949297,0.111126104549415,0.135970747689554,0.489867970049551,0.170195875121018,0.00040882307929795,0.00486021817571759,269.623808759606,2.45424926444115e-05,40.7520758587984,1345.57120472271,2174.4221735339,18.2397587876579,156.870640084225,235.280893219371,65.6141751891405,1830.97365189328,31.7762570767,10.6036200442783,6.65480800323624,1.52523458665341,1.24668251671311,0.345945165502542,7.26702696913288,11537.5353541493,11531.742210436,6.76314875278821,1.1260955194458e-06,7.90482924559885,3.18764298349212,17.2484850912214,2.6302025223009,21.7738826987156,3.82717116745153,1.52187458672142,28.3561583661923,5.07524454719913,2.54038564141128,7.97170146948661,0.169493378138831,0.169512353928977,0.169467455973186,1.23681801453961,4.71681073099228,56.0467830888509,1.178056531751,1.07232532238938e-07,0.178056416340714,5.87915048731083,9.50061589924241,0.0796942490954909,0.68540861818308,1.02800340343984,0.286685393298997,8,0.138838730066236,0.04632997327215,0.0290765866405778,0.00666414652150249,0.00544708009500414,0.0015115243854867,0.0317515305001515,50.4104921104426,50.3851803591466
"14",-1,0.670928045397422,0.0585842971272223,0.001,0.001,0.756987658201997,3.27322375942789,10.6368381799405,8.59730482604494,18.4987398664219,26.2238990637669,4.06500655900558,17.5451460698986,44.9393584052093,13.9001836802296,1.28248545254039,10.7955203700515,8.17569566859817,171.309613221099,0.026609630484577,0.045883502371232,0.193973658495048,0.00236898870331357,0.00793244536464089,0.144201606661632,0.138801516249472,0.016266391694982,0.023194295780362,0.0155723620292614,0.159718135932396,0.239577203898594,1.19788601949297,0.111126104549415,0.135970747689554,0.489867970049551,0.170195875121018,0.00040882307929795,0.00486021817571759,268.732996513223,2.44614065077495e-05,40.6174347512213,1341.12556131658,2167.23808281913,18.179496303518,156.352353928681,234.503546804809,65.3973919938296,1824.92428348099,31.6712712481919,10.5685866596715,6.63282113014115,1.52019535197066,1.24256359242987,0.344802194518546,7.2430173809267,11499.4163993217,11493.642395622,7.15088573622999,1.122375003502e-06,7.87871241737829,3.17711130448404,17.1914976841318,2.6215125752665,21.7019437944751,3.81452654618958,1.51684645316916,28.4183816183564,5.0584764063705,2.53199244108407,7.94536370159364,0.168933387618626,0.168952300714508,0.16890755109743,1.23273168166356,4.70122682250004,55.8616096764003,1.178056531751,1.07232532238938e-07,0.178056416340714,5.87915048731083,9.50061589924241,0.0796942490954909,0.68540861818308,1.02800340343984,0.286685393298997,8,0.138838730066236,0.04632997327215,0.0290765866405778,0.00666414652150249,0.00544708009500414,0.0015115243854867,0.0317515305001515,50.4104921104426,50.3851803591466
"15",4,0.669362111599282,0.0544970205834626,0.001,0.001,0.609355873470219,3.2358703652228,10.5377602237089,8.8527274493173,18.2404739102749,25.3661374084481,3.98631209313776,18.2113601280407,44.6606491930632,13.8383316922884,1.28156586070261,10.6798292782562,8.16840266774591,172.331225180918,0.0244636299021939,0.0446401543477139,0.189710499623726,0.00274605125975128,0.00789834549523153,0.147036978790857,0.140432364963537,0.0165960731780174,0.0238628719745464,0.0156951519465045,0.160866836933004,0.241300255399506,1.20650127699753,0.111195538108695,0.136131523012896,0.490147721105708,0.171560375545709,0.0004130431786961,0.00489320376256779,268.296822905591,3.48005368556785e-15,40.7137040752005,1339.44471585705,2169.09951776785,18.135162472041,156.45667136793,232.821291490331,67.722191502224,1820.66494355005,31.4439362193451,10.5287652534427,6.61948794585706,1.54978977008151,1.26591033088129,0.351590944034704,7.14867307721344,11540.9546668518,11535.1992781591,6.56351417949682,1.55350133662079e-16,7.72381714163881,3.67818384934644,17.1322974048706,2.66653949977024,21.9715803745214,3.86391919097404,1.61604598565328,28.5756129326921,5.05828656032916,2.54059374469717,7.98642065974629,0.172329707439564,0.172330301340629,0.172331499980015,1.22642903778023,4.76691260078405,56.4440805098572,1.17889598020138,1.52913525265433e-17,0.178895976305511,5.88551878522058,9.53102118191347,0.0796858863517411,0.687470462578847,1.02301652949438,0.297571243922234,8,0.138164625317753,0.0462633843343545,0.0290860236280486,0.00680977474992024,0.00556240876880042,0.00154489026783434,0.0314112625831066,50.7109436373218,50.6856544649759
"16",-1,0.667132606131085,0.0506949028683373,0.001,0.001,0.609355873470219,3.2358703652228,10.5377602237089,8.8527274493173,18.2404739102749,25.3661374084481,3.98631209313776,18.2113601280407,44.6606491930632,13.8383316922884,1.28156586070261,10.6798292782562,8.16840266774591,172.331225180918,0.0259388996253077,0.0446401543477139,0.189710499623726,0.00274605125975128,0.00789834549523153,0.147036978790857,0.140432364963537,0.0165960731780174,0.0238628719745464,0.0157940759249193,0.160866836933004,0.241300255399506,1.20650127699753,0.111195538108695,0.136131523012896,0.490147721105708,0.171560375545709,0.0004130431786961,0.00489320376256779,267.40318219393,3.46846235318266e-15,40.5780952256806,1334.98330511,2161.87470006137,18.0747580314588,155.935546855045,232.045812368499,67.496623018953,1814.60068867655,31.3392030315416,10.4936961342035,6.59743981328993,1.54462774386718,1.26169384782072,0.350419867992738,7.12486233943815,11502.5141559652,11496.7779372709,6.93614430241622,1.54832694795309e-16,7.69809071904298,3.66593258674425,17.0752332984847,2.65765781332148,21.8983976267365,3.8510492827201,1.61066327381549,28.6599410503683,5.04143846368529,2.5321315572681,7.95981955964864,0.171755713156931,0.171756305079835,0.171757499726803,1.22234405866549,4.75103500997678,56.2560770600601,1.17889598020138,1.52913525265433e-17,0.178895976305511,5.88551878522058,9.53102118191347,0.0796858863517411,0.687470462578847,1.02301652949438,0.297571243922234,8,0.138164625317753,0.0462633843343545,0.0290860236280486,0.00680977474992024,0.00556240876880042,0.00154489026783434,0.0314112625831066,50.7109436373218,50.6856544649759
"17",4,0.664803049388513,0.0471580491798486,0.001,0.001,0.564746032581906,3.22075054350497,10.4951562159789,8.95037290007938,18.1407145664872,25.0308073458881,3.95492252440114,18.4699241409772,44.5398449722872,13.8110518988346,1.28138464361442,10.6314342678259,8.16454333304222,172.744347550029,0.0262066497921102,0.0441831872054063,0.188170880168159,0.00289317610546339,0.00788710304032841,0.148175534913174,0.141096738108746,0.0167316432604163,0.0241397491804044,0.015912769140939,0.161360475173652,0.242040712760478,1.21020356380239,0.111225903464889,0.13620289053017,0.490202896914422,0.172147996722251,0.000414738322819181,0.00490724279230786,266.545726010245,2.70284116074779e-05,40.5126615677923,1330.85140562827,2157.09530610548,18.010237559024,155.574098853728,230.747486097643,68.2158993938674,1808.26429433676,31.1635979707363,10.4501969562661,6.57493792386513,1.55337321386809,1.26856753865781,0.352391077568604,7.06780992062418,11489.810389278,11484.0969015888,6.98527049513424,1.19420136991797e-06,7.62330318516624,3.85038748668607,17.0132329470627,2.66867658422171,21.9509978824686,3.86078462062362,1.64671470148366,28.7744922615838,5.02857297667866,2.52937311978202,7.95701330724107,0.172775339130636,0.172782565597937,0.172743127070925,1.2167093190491,4.76526469035954,56.3552517464868,1.17923348636604,1.19577261762575e-07,0.179233364037205,5.88786234311575,9.54327445544863,0.0796796690193116,0.688280355215618,1.02085734622008,0.301796146094398,8,0.137871872240519,0.0462330511706489,0.029088393525026,0.00687232820438051,0.00561231029172361,0.00155902465661572,0.031268924317135,50.8324382680674,50.8071610441261
"18",4,0.66233926195749,0.0438679527254406,0.001,0.001,0.543265441082852,3.21269956424416,10.4719247115786,9.00203770739552,18.0891591824572,24.8553643063407,3.93848821496279,18.6078299636441,44.4748506866189,13.796470233377,1.28085167437945,10.605620738633,8.16258796351221,172.958851583529,0.0271469253356959,0.0439447287737083,0.187366847034471,0.00297167083183149,0.00788143923501271,0.148788024196616,0.14145048234809,0.0168043841510706,0.0242894864161152,0.0160336590339366,0.161627998787076,0.242441998180614,1.21220999090307,0.111242308681891,0.136241153827185,0.490365262427628,0.172466967099436,0.000415704324928711,0.00491472262667588,265.5976255019,1.65091969200714e-05,40.4022586211869,1326.18899735303,2150.54369993568,17.9435633535702,155.090886806294,229.632587672482,68.4705353597249,1801.56279252437,31.0124395583837,10.4077041552114,6.55056813197859,1.55499977893893,1.26976024321801,0.352716791746624,7.02451901262725,11461.4347606717,11455.743810685,7.21015890883819,7.25492180924277e-07,7.57004381092308,3.94099716092985,16.9493794932825,2.66978733842452,21.9376807465433,3.85883421685278,1.66311413852418,28.8856435435624,5.0124785433267,2.52326459186213,7.94066413567569,0.172981765408997,0.17299360061991,0.172960062147464,1.21149748944015,4.76456799989951,56.3018033117756,1.17940990612818,7.33105589816871e-08,0.179409827018351,5.88906033297794,9.54968079429445,0.0796799908525086,0.688694892900087,1.01970395314711,0.304049509209871,8,0.137713499355429,0.0462163370531338,0.0290883810840691,0.00690511498302002,0.00563848342555437,0.00156627032134647,0.0311930021724501,50.8955216359095,50.8702504657439
"19",4,0.659744431367183,0.0408073978841308,0.001,0.001,0.522315377893667,3.20437316575618,10.4480012137364,9.05527392258603,18.0348670930936,24.6732155735312,3.92135278766829,18.7510233762135,44.4063476594739,13.7811097178747,1.28049163215564,10.5781293323235,8.1600347195095,173.183466290175,0.0281369167572354,0.0437010599440283,0.186548921580895,0.00305358649269734,0.00787585611698563,0.149422546240616,0.141823400830816,0.016880999831225,0.0244482663981878,0.0161636160945792,0.161911018737408,0.242866528106112,1.21433264053056,0.111259651521765,0.136281548455527,0.490475023376978,0.172803701787628,0.00041668618299504,0.00492269938718703,264.598446494561,6.48543068254144e-06,40.2853321158467,1321.26925916289,2143.62113904685,17.8725696800464,154.580043195064,228.457961303555,68.7271291938486,1794.50485331874,30.8536196901318,10.3629815900642,6.52476288088871,1.5567791044388,1.27097119563618,0.353097006631211,6.97886192128226,11431.3496305241,11425.6827489809,7.44498446311126,2.83420195020584e-07,7.5151852617394,4.03460996299601,16.8828516604619,2.67056486945535,21.9230674264985,3.85659880620732,1.68025916331388,29.0056875289032,4.99554099576579,2.51682135960645,7.92323253798536,0.173206700656225,0.173209922583671,0.173185262581784,1.20597317426229,4.76328544402483,56.2452014666019,1.17959423071034,2.89124018608135e-08,0.17959419632148,5.89029004505325,9.55637934367227,0.0796768853402342,0.689126219566074,1.0184779868655,0.306389270853162,8,0.137547110594085,0.0461987341896525,0.0290877469350808,0.00694020571327944,0.00566605854884444,0.00157412561343904,0.031112145095069,50.9615768801429,50.9363136147574
"20",4,0.657012315987444,0.0379603701247728,0.001,0.001,0.501963060051462,3.19565870972622,10.422613722901,9.11057541614731,17.9796197920592,24.4847762893352,3.90327561035327,18.9000234331241,44.3330015496308,13.7645381474606,1.28016659250321,10.5495716531405,8.15750982963323,173.416706167049,0.0291811276505806,0.0434515973548016,0.185718557737287,0.00313879907506812,0.0078702822977955,0.15008981062145,0.142214322941349,0.0169615652015171,0.0246159324804658,0.0163030802719854,0.162209068244047,0.24331360236607,1.21656801183035,0.111278279893597,0.136325228979241,0.490574166618668,0.173158857591494,0.000417706232032466,0.004931122567331,263.545688996851,9.90186854101992e-06,40.1614916769153,1316.07946542113,2136.29959128054,17.7985918942956,154.03922958516,227.22343728912,68.9863787111882,1787.07349948585,30.6859420487273,10.3157547050098,6.49775100446534,1.55861402592938,1.27228361824913,0.353498038984391,6.93119850450532,11399.3328427894,11393.6911749727,7.69056039237732,4.30252004904574e-07,7.45873431081477,4.13090900878,16.813280856043,2.6713872867433,21.9065847418604,3.85406514689225,1.69816404042645,29.1348027140556,4.97753806791487,2.50996343840066,7.90495602087106,0.173439887823456,0.173444355584349,0.173417005876101,1.20019841478001,4.7615723694455,56.1836876781079,1.17978668061577,4.4326631417762e-08,0.179786636368208,5.89155159337219,9.56334293757998,0.0796770447300186,0.689570874972866,1.01718675747581,0.30882391230595,8,0.137368461040045,0.0461794311559213,0.0290877840506718,0.00697728001171884,0.00569549542809592,0.00158246670474871,0.0310281519210014,51.0301690269328,51.0049135785438
"21",4,0.654137113802617,0.035311972209091,0.001,0.001,0.482076322672298,3.18578355101285,10.391560878778,9.16506435195112,17.9191957792524,24.2814009211616,3.88375570434489,19.0487552261108,44.2471396716772,13.7452341555012,1.27954524555918,10.5156928610683,8.15438764186439,173.700410397523,0.0302863946052046,0.0432077998635987,0.184930280715726,0.0032278244855688,0.00786580551757244,0.150800393258439,0.142639368523501,0.0170500553643386,0.0247949538194355,0.0164533191915875,0.162569072900562,0.243853609350844,1.21926804675422,0.11130016547307,0.136376244620022,0.490763829364622,0.173588766571802,0.000418897099887343,0.00494083737211847,262.441388729974,1.76494354361146e-17,40.0347682653692,1310.63022357814,2128.76385062619,17.7168197517046,153.485438545915,225.87704116405,69.2249875841146,1779.25294954312,30.5043374822317,10.2649539959731,6.46887666313315,1.56064124337949,1.27368619695239,0.353939322840034,6.87870497777399,11368.0033414259,11362.3885123766,7.94840345981389,7.62593274029148e-19,7.40364093370374,4.23048432719204,16.7444424418642,2.67170338584594,21.8930660317419,3.85121605738004,1.71643037029912,29.2746167014065,4.95906186393229,2.50314608173841,7.88729461375231,0.173699628632236,0.173700540364725,0.173700617439696,1.1940659127031,4.76202363123294,56.1397137984798,1.18000709813572,7.93566106073753e-20,0.18000709016961,5.89294613299223,9.57149505323712,0.0796595886211861,0.690111829620751,1.01560395320767,0.311254170361287,8,0.137155709040987,0.0461539951297379,0.029085810040868,0.00701706294781858,0.00572683584885196,0.00159140642900008,0.0309285084149067,51.1136017814444,51.0883559992714
"22",4,0.651110929451941,0.0328483462410149,0.001,0.001,0.462902690227547,3.17634069064947,10.3635434459809,9.22383230645111,17.8599517396819,24.0795700579703,3.8643250672677,19.2090576298962,44.1641061517799,13.7264347027166,1.2791725923789,10.4836117964705,8.15093068951342,173.956220438968,0.0314504691002599,0.0429483535002894,0.184073060436866,0.00331997814629228,0.00786052265596047,0.151527311498486,0.143071275666707,0.017139394570668,0.0249827641837499,0.016614275116676,0.162906333312426,0.244359499968639,1.22179749984319,0.111321411063583,0.136426064803342,0.490877668094922,0.173990287860246,0.000420018266306113,0.00495038717883168,261.27363603725,1.12453117260655e-05,39.8959087783079,1304.86117518185,2120.60065322805,17.6345478033535,152.881661736983,224.508086113584,69.4845964849867,1771.02172810928,30.3184332640079,10.2125451733122,6.43860303363854,1.56270105910831,1.27511351596501,0.354424563643271,6.82599422081327,11332.066121667,11326.4796373963,8.21717841690209,4.82967623232011e-07,7.34376202773317,4.33211058554901,16.6690294789437,2.67211561813369,21.8729743707562,3.84793267220624,1.73591728838744,29.4242422284186,4.93906479481702,2.4955324319577,7.86666908898238,0.173962086970492,0.17395871916066,0.173979103316769,1.18765669941168,4.75967476608882,56.0704595782649,1.18021651294446,5.07969452777786e-08,0.180216462147645,5.89427517221895,9.57910620550987,0.0796581883709802,0.690591919050922,1.01414040291088,0.313873490684578,8,0.136953410713376,0.0461317668155996,0.0290842418540503,0.0070589808551999,0.00575990004290372,0.00160099476146642,0.0308341523425604,51.1888293262894,51.1635942467553
"23",4,0.647928767938862,0.0305566011544324,0.001,0.001,0.444220248379086,3.16697571042868,10.3363699160054,9.28750662935794,17.8024418836339,23.8796785809454,3.84548059536985,19.3807926317064,44.0867714629218,13.7090847005915,1.27861181742162,10.4537970565431,8.14849557008102,174.1797727124,0.0326699418751515,0.0426743200117225,0.183143179382661,0.0034169520537197,0.00785438222125313,0.152293766655821,0.143506229036673,0.0172305649310195,0.0251796935494664,0.0167866840518893,0.163226839432195,0.244840259148293,1.22420129574146,0.111341270485649,0.136472165058432,0.491049099646422,0.174372987514071,0.000421160159271827,0.0049593445006686,260.039654051829,1.8404494513715e-06,39.7438714259006,1298.75915486801,2111.77344650957,17.5523569635499,152.22514590029,223.122817301821,69.7631838418895,1762.3662487937,30.129482470539,10.1588123172162,6.40722666001717,1.56439495416588,1.27630195759248,0.354707792522092,6.77331584712885,11291.1660740735,11285.6085533416,8.49548038310774,7.85399288532267e-08,7.27881897391514,4.43779776151352,16.5866758135792,2.67311455566654,21.845256652708,3.84453219111103,1.75661559017386,29.5842854022133,4.9179401973938,2.48728624038609,7.84373517930227,0.174181721738169,0.174179691420961,0.174178942155543,1.18108331964026,4.75538930212146,55.9692207157135,1.18041141212194,8.35444710828408e-09,0.180411405191648,5.89552440989826,9.58608211184266,0.0796763191558579,0.691003455176171,1.01283291122736,0.316679618165138,8,0.13676831358368,0.046114420650848,0.0290846544043964,0.00710133869273393,0.00579358329616707,0.00161014337520311,0.030746461931009,51.2545724558765,51.2293449154118
"24",4,0.644582035263515,0.0284247452599372,0.001,0.001,0.426058236097693,3.15692959968732,10.3068030913926,9.35026943192107,17.7398284735644,23.6640947965925,3.82423428422754,19.5541508433794,43.9935370377542,13.6871786718532,1.27801121025584,10.4183819320194,8.14400745777149,174.456514138909,0.0339622107619286,0.0424038851038634,0.182261819233482,0.00351783094570233,0.00784937640156018,0.153077746686931,0.143984131085637,0.0173290458626253,0.0253903959144237,0.0169723605814592,0.163598215384178,0.245397323076267,1.22698661538133,0.111365305762319,0.136530537957265,0.491232874944741,0.174813941704727,0.000422397763049192,0.00497011226774553,258.746263466364,3.5813188968597e-17,39.5883719889382,1292.358169907,2102.6702353595,17.4617904434055,151.551108643986,221.613268832885,70.0236352693069,1753.26313591676,29.9240955601223,10.1005441691087,6.37315169312544,1.56665191788594,1.27803468379017,0.355145417506253,6.71550182989372,11250.6792642345,11245.1534948636,8.78759513370618,1.51861835022734e-18,7.21544869919569,4.54629756303007,16.5046501256939,2.67301153419591,21.8209546931693,3.84034649937136,1.7779278228549,29.7570141369591,4.89552863062161,2.47864650071286,7.8197718252598,0.174470669858491,0.174490762905916,0.174459104465047,1.17396334540903,4.75226175399656,55.889675337503,1.18063858489134,1.63412727889796e-19,0.180638587228324,5.89692736216114,9.59431675615556,0.0796767585455448,0.691515634085318,1.01120368890665,0.319512268682669,8,0.13654126387355,0.0460879782946087,0.02908018340233,0.00714850788015572,0.00583157043621706,0.00162050024428559,0.0306422998000572,51.3359530980003,51.3107394526202
"25",4,0.641065121533246,0.026441623497616,0.001,0.001,0.408350846272003,3.14543908927719,10.2687112510196,9.41213441211125,17.6722624472731,23.433832291015,3.80165518688063,19.7280150840301,43.8865495206839,13.6623052062851,1.27716011470596,10.3776254619342,8.13957612122323,174.78638274563,0.0353307527973661,0.0421388204169055,0.181419704608105,0.00362348944036367,0.00784561141147862,0.153932809032466,0.144498098226573,0.0174369888570965,0.0256150558027978,0.0171722690569445,0.164047249117819,0.246070873676729,1.23035436838364,0.111393012334322,0.136597045114318,0.491493591322426,0.175351154735802,0.000423830633070832,0.0049822230490715,257.390354728326,9.86590264406386e-07,39.4282125625313,1285.64287621716,2093.26605534682,17.3628621643162,150.857254752264,219.978703380596,70.2607910414083,1743.69713057043,29.7033049443131,10.0383708615076,6.33743434143961,1.56916874216103,1.27994351401619,0.355619480386266,6.65273372798133,11210.4379995661,11204.9453697184,9.09379499533286,4.1573749976888e-08,7.15305467631999,4.65851338605167,16.4229520510899,2.67271414579671,21.7985864153837,3.83576619964599,1.79973408327439,29.9432362799775,4.87274546582229,2.47015068818221,7.79729002633475,0.174794433050177,0.174836501927848,0.174784695559261,1.16656454135134,4.75132703435741,55.8255370845978,1.18089477910249,4.52642949103729e-09,0.180894775228002,5.89846873600844,9.60380570064726,0.0796599907628965,0.692125952873077,1.00925189139301,0.322353187647551,8,0.136277358830526,0.0460555709383944,0.0290758491498642,0.00719927200498494,0.0058723203316735,0.00163156536373919,0.0305224278292181,51.4329595571394,51.4077596310675
"26",4,0.63737121713427,0.0245968590675497,0.001,0.001,0.391350003032489,3.13424478033762,10.2326703309544,9.47956862618001,17.6070034814592,23.2067428186553,3.77919190035396,19.9152236142397,43.7857654950108,13.6404088413484,1.2763904774566,10.3396635464502,8.13579924029568,175.075977620511,0.0367751243578436,0.0418574823441255,0.180505500640115,0.00373265609886571,0.00784080262967612,0.154825662245992,0.145016277218721,0.0175465390223786,0.0258508994644273,0.0173864272320113,0.164471671208099,0.246707506812148,1.23353753406074,0.111419236236876,0.136655792785649,0.491729653919328,0.175859551173941,0.000425226940694226,0.00499364272299741,255.959178210164,1.94736879737547e-15,39.2529638897299,1278.54871491203,2083.08560155212,17.2642014322411,150.101990772071,218.331376938532,70.5188350806064,1733.64971060522,29.4791441586663,9.97515145865484,6.30051223017899,1.57135751195547,1.28114747323557,0.35603787981453,6.59020393935982,11164.2973412896,11158.8388946957,9.41293060921022,8.15119550536446e-17,7.08537589852406,4.7723826584133,16.3330630624904,2.67294141989494,21.7672319048845,3.83096002526159,1.82297531601729,30.141974539235,4.8484841055603,2.4609447464383,7.77191831973452,0.175079453837157,0.175076223630338,0.17507438342337,1.15895030692055,4.74736000343724,55.7232546435978,1.18113446629681,8.98621577571466e-18,0.181134464013618,5.89991718438064,9.61248671543882,0.0796663885518795,0.692651992401259,1.00749938400099,0.325412150559473,8,0.13603275899778,0.0460307587980851,0.0290739804777725,0.00725109577715977,0.00591190926470755,0.00164295187262593,0.0304107751366183,51.51812282721,51.4929345942679
"27",4,0.633491964949972,0.0228807991326044,0.001,0.001,0.374788818100416,3.12279683929672,10.1961568359441,9.54831007237157,17.5389067310056,22.9703527119112,3.75593733683584,20.1079941607586,43.6769502659118,13.6153007315742,1.27572581182861,10.2986633746343,8.13046249956031,175.38765360086,0.0382988067080123,0.0415738779930286,0.17959035509244,0.00384729905282837,0.00783655870526879,0.155741713241668,0.145568465215046,0.0176618947479357,0.0261017449309563,0.0176166698059407,0.164923114434953,0.247384671652429,1.23692335826215,0.111447685723383,0.136723390093065,0.49193374890119,0.17639813486116,0.000426654905171292,0.00500618134347235,254.455920539961,3.00195074452298e-16,39.0686525896263,1271.09247417571,2072.40043566837,17.1595341977973,149.30992609384,216.591457609404,70.7680707338973,1723.09814466392,29.2427115996094,9.90796552486777,6.26105457026452,1.57371455263464,1.28278191103803,0.356526513821088,6.5241204975554,11116.0885967204,11110.6669307574,9.74535811646931,1.24802733993879e-17,7.01635319155416,4.89027287195347,16.2404876749398,2.67245525439395,21.7348167828522,3.82541552759926,1.84717013155206,30.3552510577734,4.82279907153069,2.451078798113,7.74444464531414,0.175386844880341,0.17538629162718,0.17538742452668,1.15084268737824,4.74273372610941,55.622013502293,1.18138793812974,1.39374568016077e-18,0.181387938745631,5.90142809038251,9.62174066328683,0.0796682847158152,0.693216119145489,1.00559081108708,0.328561996090826,8,0.135768060293805,0.0460007019590877,0.0290688239188404,0.00730644186465227,0.00595569980739882,0.00165528128470303,0.0302901863959832,51.609775710778,51.584604000253
